file	class	member	kind	loc	weight	classification	reason	coupled_tests_grep	w_tests	direct_tests	needs_fallback	target_rust_module	planned_task	category	line
src/introspect/mapdeclaration.ts	MapDeclaration	constructor	ctor	5	2.5	HYBRID	view constructor: attaches to the Rust node when the parent is Rust-backed; W tests construct it with sinon-stubbed parents, so it keeps the collaborator-context fallback (plan section 3)	B:introspect/mapdeclaration.js	-	n=28 introspect/mapdeclaration.js:28	false	concerto_core::introspect::map	P2-06+P4-07	glue	47
src/introspect/mapdeclaration.ts	MapDeclaration	process	method	19	28.5	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	validation	59
src/introspect/mapdeclaration.ts	MapDeclaration	validate	method	5	7.5	RUST		W:modelmanager.js B:introspect/mapdeclaration.js,introspect/stringvalidator.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::map	P2-06+P4-07	validation	85
src/introspect/mapdeclaration.ts	MapDeclaration	getKey	method	3	1.5	RUST		B:introspect/mapdeclaration.js	-	n=11 introspect/mapdeclaration.js:11	false	concerto_core::introspect::map	P2-06+P4-07	glue	96
src/introspect/mapdeclaration.ts	MapDeclaration	getValue	method	3	1.5	RUST		B:introspect/mapdeclaration.js	-	n=17 introspect/mapdeclaration.js:17	false	concerto_core::introspect::map	P2-06+P4-07	glue	105
src/introspect/mapdeclaration.ts	MapDeclaration	toString	method	3	1.5	RUST		B:introspect/mapdeclaration.js,typenotfoundexception.js,introspect/classdeclaration.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	concerto_core::introspect::map	P2-06+P4-07	glue	113
src/introspect/mapdeclaration.ts	MapDeclaration	declarationKind	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:introspect/assetdeclaration.js B:introspect/mapdeclaration.js,introspect/assetdeclaration.js,introspect/classdeclaration.js,+4	-	n=7 introspect/assetdeclaration.js:1,introspect/classdeclaration.js:1,introspect/enumdeclaration.js:1,+4files	false	-	-	glue	122
src/introspect/mapdeclaration.ts	MapDeclaration	isMapDeclaration	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/mapdeclaration.js,introspect/classdeclaration.js,introspect/declaration.js	-	n=3 introspect/classdeclaration.js:1,introspect/declaration.js:1,introspect/mapdeclaration.js:1	false	-	-	glue	131
src/introspect/mapkeytype.ts	MapKeyType	constructor	ctor	6	3	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	glue	48
src/introspect/mapkeytype.ts	MapKeyType	process	method	4	2	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	glue	61
src/introspect/mapkeytype.ts	MapKeyType	validate	method	11	16.5	RUST		W:modelmanager.js B:introspect/mapdeclaration.js,introspect/stringvalidator.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::map	P2-06+P4-07	validation	72
src/introspect/mapkeytype.ts	MapKeyType	processType	method	13	13	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	logic	90
src/introspect/mapkeytype.ts	MapKeyType	getModelFile	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/field.js,introspect/property.js,introspect/property_ex.js,+2 B:modelmanager.js,decoratormanager.js,introspect/modelfile.js,+7	-	n=46 modelmanager.js:14,introspect/modelfile.js:9,decoratormanager.js:6,+11files	false	concerto_core::introspect::map	P2-06+P4-07	glue	110
src/introspect/mapkeytype.ts	MapKeyType	getParent	method	3	1.5	RUST		W:introspect/property_ex.js B:introspect/mapdeclaration.js,introspect/decorator.js,introspect/relationshipdeclaration.js	-	n=3 introspect/decorator.js:1,introspect/mapdeclaration.js:1,introspect/relationshipdeclaration.js:1	false	concerto_core::introspect::map	P2-06+P4-07	glue	119
src/introspect/mapkeytype.ts	MapKeyType	getType	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/relationshipdeclaration.js,introspect/scalars.js,modelutil.js,+1 B:serializer/resourcevalidator.js,introspect/classdeclaration.js,decoratormanager.js,+23	-	n=331 serializer/jsonpopulator.js:65,serializer/jsongenerator.js:33,serializer/resourcevalidator.js:29,+29files	false	concerto_core::introspect::map	P2-06+P4-07	glue	129
src/introspect/mapkeytype.ts	MapKeyType	toString	method	3	1.5	RUST		B:introspect/mapdeclaration.js,typenotfoundexception.js,introspect/classdeclaration.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	concerto_core::introspect::map	P2-06+P4-07	glue	137
src/introspect/mapkeytype.ts	MapKeyType	isKey	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/mapdeclaration.js	-	n=2 introspect/mapdeclaration.js:2	false	-	-	glue	146
src/introspect/mapkeytype.ts	MapKeyType	isValue	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/mapdeclaration.js	-	n=2 introspect/mapdeclaration.js:2	false	-	-	glue	155
src/introspect/mapkeytype.ts	MapKeyType	getNamespace	method	3	1.5	RUST		W:modelmanager.js,serializer/jsonpopulator.js B:modelmanager.js,model/relationship.js,introspect/mapdeclaration.js,+3	-	n=18 model/relationship.js:5,modelmanager.js:5,models/test.js:3,+5files	false	concerto_core::introspect::map	P2-06+P4-07	glue	163
src/introspect/mapvaluetype.ts	MapValueType	constructor	ctor	6	3	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	glue	46
src/introspect/mapvaluetype.ts	MapValueType	process	method	4	2	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	glue	59
src/introspect/mapvaluetype.ts	MapValueType	validate	method	13	19.5	RUST		W:modelmanager.js B:introspect/mapdeclaration.js,introspect/stringvalidator.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::map	P2-06+P4-07	validation	70
src/introspect/mapvaluetype.ts	MapValueType	processType	method	44	66	RUST		-	-	-	false	concerto_core::introspect::map	P2-06+P4-07	validation	90
src/introspect/mapvaluetype.ts	MapValueType	getModelFile	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/field.js,introspect/property.js,introspect/property_ex.js,+2 B:modelmanager.js,decoratormanager.js,introspect/modelfile.js,+7	-	n=46 modelmanager.js:14,introspect/modelfile.js:9,decoratormanager.js:6,+11files	false	concerto_core::introspect::map	P2-06+P4-07	glue	141
src/introspect/mapvaluetype.ts	MapValueType	getParent	method	3	1.5	RUST		W:introspect/property_ex.js B:introspect/mapdeclaration.js,introspect/decorator.js,introspect/relationshipdeclaration.js	-	n=3 introspect/decorator.js:1,introspect/mapdeclaration.js:1,introspect/relationshipdeclaration.js:1	false	concerto_core::introspect::map	P2-06+P4-07	glue	150
src/introspect/mapvaluetype.ts	MapValueType	getType	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/relationshipdeclaration.js,introspect/scalars.js,modelutil.js,+1 B:serializer/resourcevalidator.js,introspect/classdeclaration.js,decoratormanager.js,+23	-	n=331 serializer/jsonpopulator.js:65,serializer/jsongenerator.js:33,serializer/resourcevalidator.js:29,+29files	false	concerto_core::introspect::map	P2-06+P4-07	glue	160
src/introspect/mapvaluetype.ts	MapValueType	toString	method	3	1.5	RUST		B:introspect/mapdeclaration.js,typenotfoundexception.js,introspect/classdeclaration.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	concerto_core::introspect::map	P2-06+P4-07	glue	168
src/introspect/mapvaluetype.ts	MapValueType	isKey	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/mapdeclaration.js	-	n=2 introspect/mapdeclaration.js:2	false	-	-	glue	177
src/introspect/mapvaluetype.ts	MapValueType	isValue	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/mapdeclaration.js	-	n=2 introspect/mapdeclaration.js:2	false	-	-	glue	186
src/introspect/mapvaluetype.ts	MapValueType	getNamespace	method	3	1.5	RUST		W:modelmanager.js,serializer/jsonpopulator.js B:modelmanager.js,model/relationship.js,introspect/mapdeclaration.js,+3	-	n=18 model/relationship.js:5,modelmanager.js:5,models/test.js:3,+5files	false	concerto_core::introspect::map	P2-06+P4-07	glue	194
src/introspect/metamodel.ts		newMetaModelManager	function	11	11	RUST		-	-	-	false	concerto_core::instance::metamodel	P3-04+P4-08	logic	31
src/introspect/metamodel.ts		validateMetaModel	function	10	15	RUST		B:introspect/metamodel.js	-	n=7 introspect/metamodel.js:7	false	concerto_core::instance::metamodel	P3-04+P4-08	validation	48
src/introspect/metamodel.ts		modelManagerFromMetaModel	function	14	14	RUST		B:introspect/metamodel.js	-	n=1 introspect/metamodel.js:1	false	concerto_core::instance::metamodel	P3-04+P4-08	logic	64
src/introspect/modelfile.ts	ModelFile	constructor	ctor	50	75	HYBRID	view constructor: attaches to the Rust node when the parent is Rust-backed; W tests construct it with sinon-stubbed parents, so it keeps the collaborator-context fallback (plan section 3) (modelmanager.js/modelfile.js build ModelFile over stub ModelManagers)	S:introspect/assetdeclaration.js,introspect/declaration.js,introspect/decorated.js,introspect/field.js,+5 B:introspect/modelfile.js,decoratormanager.js,introspect/classdeclaration.js,+5	n=68 modelmanager.js:19,introspect/scalars.js:10,introspect/field.js:9,+5files	n=39 introspect/property.js:14,decoratormanager.js:8,introspect/classdeclaration.js:8,+4files	true	concerto_core::introspect::model_file	P2-08+P4-08	validation	78
src/introspect/modelfile.ts	ModelFile	getModelFile	method	3	1.5	TS	returns `this`; nothing to port	W:introspect/assetdeclaration.js,introspect/field.js,introspect/property.js,introspect/property_ex.js,+2 B:introspect/modelfile.js,modelmanager.js,decoratormanager.js,+7	-	n=46 modelmanager.js:14,introspect/modelfile.js:9,decoratormanager.js:6,+11files	false	-	-	glue	135
src/introspect/modelfile.ts	ModelFile	isModelFile	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:modelmanager.js B:introspect/modelfile.js	-	n=1 introspect/modelfile.js:1	false	-	-	glue	143
src/introspect/modelfile.ts	ModelFile	getVersion	method	3	1.5	RUST		W:modelmanager.js	-	-	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	152
src/introspect/modelfile.ts	ModelFile	isSystemModelFile	method	3	1.5	RUST		B:modelmanager.js	-	n=1 modelmanager.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	160
src/introspect/modelfile.ts	ModelFile	isExternal	method	3	1.5	RUST		W:modelmanager.js B:introspect/modelfile.js,modelmanager.js	-	n=4 introspect/modelfile.js:2,modelmanager.js:2	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	168
src/introspect/modelfile.ts	ModelFile	getImportURI	method	9	9	RUST		B:introspect/modelfile.js	-	n=1 introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	178
src/introspect/modelfile.ts	ModelFile	getExternalImports	method	3	1.5	RUST		B:introspect/modelfile.js	-	n=1 introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	193
src/introspect/modelfile.ts	ModelFile	accept	method	3	1.5	TS	visitor dispatch entry point (accept -> visitor.visit); kept in TS, visitors call back into views	B:introspect/modelfile.js,serializer/resourcevalidator.js,serializer/instancegenerator.js,+8	-	n=37 serializer/resourcevalidator.js:27,introspect/classdeclaration.js:1,introspect/decorator.js:1,+8files	false	-	-	glue	203
src/introspect/modelfile.ts	ModelFile	getModelManager	method	3	1.5	RUST		W:modelutil.js B:introspect/introspector.js	-	n=1 introspect/introspector.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	212
src/introspect/modelfile.ts	ModelFile	getImports	method	7	7	RUST		B:introspect/modelfile.js	-	n=5 introspect/modelfile.js:3,models/test.js:2	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	222
src/introspect/modelfile.ts	ModelFile	validate	method	70	105	RUST		W:modelmanager.js B:introspect/modelfile.js,introspect/mapdeclaration.js,introspect/stringvalidator.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::model_file	P2-08+P4-08	validation	236
src/introspect/modelfile.ts	ModelFile	resolveType	method	20	30	RUST		B:modelmanager.js,composer/i18n.js	-	n=5 modelmanager.js:4,composer/i18n.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	validation	319
src/introspect/modelfile.ts	ModelFile	isLocalType	method	4	2	RUST		-	-	n=2 models/test.js:2	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	346
src/introspect/modelfile.ts	ModelFile	isImportedType	method	3	1.5	RUST		B:introspect/modelfile.js	-	n=5 introspect/modelfile.js:3,models/test.js:2	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	357
src/introspect/modelfile.ts	ModelFile	resolveImport	method	13	19.5	RUST		B:introspect/modelfile.js,introspect/introspector.js	-	n=5 introspect/modelfile.js:4,introspect/introspector.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	validation	368
src/introspect/modelfile.ts	ModelFile	getImportedType	method	4	2	RUST		B:introspect/modelfile.js	-	n=1 introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	387
src/introspect/modelfile.ts	ModelFile	isDefined	method	3	1.5	RUST		B:introspect/modelfile.js	-	n=3 introspect/modelfile.js:3	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	397
src/introspect/modelfile.ts	ModelFile	getType	method	29	29	RUST		W:introspect/assetdeclaration.js,introspect/relationshipdeclaration.js,introspect/scalars.js,modelutil.js,+1 B:introspect/modelfile.js,serializer/resourcevalidator.js,introspect/classdeclaration.js,+23	-	n=331 serializer/jsonpopulator.js:65,serializer/jsongenerator.js:33,serializer/resourcevalidator.js:29,+29files	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	408
src/introspect/modelfile.ts	ModelFile	getFullyQualifiedTypeName	method	22	22	RUST		W:introspect/field.js,modelutil.js,serializer/jsonpopulator.js B:introspect/modelfile.js,introspect/property_ex.js,introspect/property.js	n=1 introspect/property_ex.js:1	n=6 introspect/property_ex.js:3,introspect/modelfile.js:2,introspect/property.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	445
src/introspect/modelfile.ts	ModelFile	getLocalType	method	15	15	RUST		-	-	-	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	473
src/introspect/modelfile.ts	ModelFile	getAssetDeclaration	method	8	8	RUST		B:introspect/modelfile.js	-	n=4 introspect/modelfile.js:2,models/farm2fork.js:1,models/test.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	494
src/introspect/modelfile.ts	ModelFile	getTransactionDeclaration	method	8	8	RUST		B:introspect/modelfile.js,introspect/transactiondeclaration.js	-	n=5 introspect/modelfile.js:2,introspect/transactiondeclaration.js:1,models/farm2fork.js:1,+1files	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	508
src/introspect/modelfile.ts	ModelFile	getEventDeclaration	method	8	8	RUST		B:introspect/modelfile.js,introspect/eventdeclaration.js	-	n=4 introspect/eventdeclaration.js:2,introspect/modelfile.js:2	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	522
src/introspect/modelfile.ts	ModelFile	getParticipantDeclaration	method	8	8	RUST		B:introspect/modelfile.js	-	n=2 introspect/modelfile.js:2	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	536
src/introspect/modelfile.ts	ModelFile	getNamespace	method	3	1.5	RUST		W:modelmanager.js,serializer/jsonpopulator.js B:modelmanager.js,model/relationship.js,introspect/mapdeclaration.js,+3	-	n=18 model/relationship.js:5,modelmanager.js:5,models/test.js:3,+5files	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	550
src/introspect/modelfile.ts	ModelFile	getName	method	3	1.5	RUST		W:introspect/illegalmodelexception.js,modelmanager.js,modelutil.js,serializer/resourcevalidator.js B:introspect/modelfile.js,introspect/classdeclaration.js,modelmanager.js,+3	-	n=22 introspect/classdeclaration.js:10,modelmanager.js:4,introspect/modelfile.js:3,+5files	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	558
src/introspect/modelfile.ts	ModelFile	getAssetDeclarations	method	3	1.5	RUST		B:introspect/assetdeclaration.js,modelmanager.js	-	n=3 modelmanager.js:1,models/farm2fork.js:1,models/test.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	566
src/introspect/modelfile.ts	ModelFile	getTransactionDeclarations	method	3	1.5	RUST		B:modelmanager.js	-	n=3 modelmanager.js:1,models/farm2fork.js:1,models/test.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	574
src/introspect/modelfile.ts	ModelFile	getEventDeclarations	method	3	1.5	RUST		B:introspect/modelfile.js,modelmanager.js	-	n=3 introspect/modelfile.js:2,modelmanager.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	582
src/introspect/modelfile.ts	ModelFile	getParticipantDeclarations	method	3	1.5	RUST		B:introspect/participantdeclaration.js,modelmanager.js	-	n=2 introspect/participantdeclaration.js:1,modelmanager.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	590
src/introspect/modelfile.ts	ModelFile	getClassDeclarations	method	3	1.5	RUST		B:introspect/modelfile.js,introspect/introspector.js	-	n=2 introspect/introspector.js:1,introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	598
src/introspect/modelfile.ts	ModelFile	getConceptDeclarations	method	3	1.5	RUST		B:modelmanager.js	-	n=2 modelmanager.js:1,models/model.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	606
src/introspect/modelfile.ts	ModelFile	getEnumDeclarations	method	3	1.5	RUST		B:introspect/modelfile.js,modelmanager.js	-	n=2 introspect/modelfile.js:1,modelmanager.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	614
src/introspect/modelfile.ts	ModelFile	getMapDeclarations	method	3	1.5	RUST		B:modelmanager.js	-	n=1 modelmanager.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	622
src/introspect/modelfile.ts	ModelFile	getScalarDeclarations	method	3	1.5	RUST		B:introspect/modelfile.js	-	n=1 introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	630
src/introspect/modelfile.ts	ModelFile	getDeclarations	method	11	11	HYBRID	takes a JS class constructor and filters with instanceof; TS maps the constructor to a Rust declaration kind, Rust does the filtering	B:introspect/enumdeclaration.js,introspect/introspectutils.js	-	-	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	639
src/introspect/modelfile.ts	ModelFile	getAllDeclarations	method	3	1.5	RUST		B:introspect/modelfile.js,modelmanager.js	-	n=3 modelmanager.js:2,introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	655
src/introspect/modelfile.ts	ModelFile	getDefinitions	method	3	1.5	RUST		B:introspect/modelfile.js	-	n=1 introspect/modelfile.js:1	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	663
src/introspect/modelfile.ts	ModelFile	getAst	method	4	2	RUST		W:modelmanager.js B:introspect/modelfile.js,introspect/metamodel.js,decoratormanager.js,+4	n=1 introspect/classdeclaration.js:1	n=46 introspect/property.js:14,introspect/metamodel.js:10,introspect/classdeclaration.js:8,+4files	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	671
src/introspect/modelfile.ts	ModelFile	getConcertoVersion	method	3	1.5	RUST		B:introspect/concertoVersion.js	-	n=3 introspect/concertoVersion.js:3	false	concerto_core::introspect::model_file	P2-08+P4-08	glue	680
src/introspect/modelfile.ts	ModelFile	isCompatibleVersion	method	14	21	RUST		-	-	-	false	concerto_core::introspect::model_file	P2-08+P4-08	validation	689
src/introspect/modelfile.ts	ModelFile	enforceImportVersioning	method	6	9	RUST		-	-	-	false	concerto_core::introspect::model_file	P2-08+P4-08	validation	709
src/introspect/modelfile.ts	ModelFile	fromAst	method	147	220.5	HYBRID	maintainer decision (accordproject/concerto-rust#67, 2026-09-26): construction stays TS -- fromAst()/process() keep building the TS declaration objects the public API returns; the Rust mirror is built from the same AST via addModelFile/addModelFiles, not by turning the constructor into a thin view	-	-	-	false	concerto_core::introspect::model_file	P2-08+P4-08	validation	721
src/introspect/modelfile.ts	ModelFile	filter	method	62	62	HYBRID	takes a JS predicate callback over Declaration views; Rust does the AST copy and import pruning	B:introspect/modelfile.js,modelmanager.js,decoratormanager.js,+2	-	n=16 introspect/modelfile.js:9,modelmanager.js:3,models/test.js:2,+2files	false	concerto_core::introspect::model_file	P2-08+P4-08	logic	891
src/introspect/numbervalidator.ts	NumberValidator	constructor	ctor	37	55.5	RUST		B:introspect/numbervalidator.js,introspect/stringvalidator.js	n=28 introspect/numbervalidator.js:27,introspect/stringvalidator.js:1	n=28 introspect/numbervalidator.js:27,introspect/stringvalidator.js:1	true	concerto_core::introspect::validators	P2-02+P4-04	validation	48
src/introspect/numbervalidator.ts	NumberValidator	getLowerBound	method	3	1.5	RUST		B:introspect/numbervalidator.js	-	n=3 introspect/numbervalidator.js:3	false	concerto_core::introspect::validators	P2-02+P4-04	glue	90
src/introspect/numbervalidator.ts	NumberValidator	getUpperBound	method	3	1.5	RUST		B:introspect/numbervalidator.js	-	n=3 introspect/numbervalidator.js:3	false	concerto_core::introspect::validators	P2-02+P4-04	glue	97
src/introspect/numbervalidator.ts	NumberValidator	validate	method	11	16.5	RUST		W:modelmanager.js B:introspect/numbervalidator.js,introspect/mapdeclaration.js,introspect/stringvalidator.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::validators	P2-02+P4-04	validation	108
src/introspect/numbervalidator.ts	NumberValidator	toString	method	3	1.5	RUST		B:introspect/numbervalidator.js,introspect/mapdeclaration.js,typenotfoundexception.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	concerto_core::introspect::validators	P2-02+P4-04	glue	125
src/introspect/numbervalidator.ts	NumberValidator	compatibleWith	method	24	24	RUST		B:introspect/numbervalidator.js,introspect/stringvalidator.js,introspect/collectionsizevalidator.js,+1	-	n=36 introspect/stringvalidator.js:16,introspect/numbervalidator.js:10,introspect/collectionsizevalidator.js:9,+1files	false	concerto_core::introspect::validators	P2-02+P4-04	logic	137
src/introspect/participantdeclaration.ts	ParticipantDeclaration	constructor	ctor	3	1.5	RUST		-	-	-	false	concerto_core::introspect::declaration	P2-03+P4-06	glue	36
src/introspect/participantdeclaration.ts	ParticipantDeclaration	declarationKind	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:introspect/assetdeclaration.js B:introspect/participantdeclaration.js,introspect/assetdeclaration.js,introspect/classdeclaration.js,+4	-	n=7 introspect/assetdeclaration.js:1,introspect/classdeclaration.js:1,introspect/enumdeclaration.js:1,+4files	false	-	-	glue	45
src/introspect/property.ts	Property	constructor	ctor	5	2.5	HYBRID	view constructor: attaches to the Rust node when the parent is Rust-backed; W tests construct it with sinon-stubbed parents, so it keeps the collaborator-context fallback (plan section 3)	S:modelutil.js B:introspect/property.js	n=14 introspect/property.js:8,modelutil.js:6	n=8 introspect/property.js:8	true	concerto_core::introspect::property	P2-04+P4-07	glue	53
src/introspect/property.ts	Property	getModelFile	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/field.js,introspect/property.js,introspect/property_ex.js,+2 B:modelmanager.js,decoratormanager.js,introspect/modelfile.js,+7	-	n=46 modelmanager.js:14,introspect/modelfile.js:9,decoratormanager.js:6,+11files	false	concerto_core::introspect::property	P2-04+P4-07	glue	65
src/introspect/property.ts	Property	getParent	method	3	1.5	RUST		W:introspect/property_ex.js B:introspect/mapdeclaration.js,introspect/decorator.js,introspect/relationshipdeclaration.js	-	n=3 introspect/decorator.js:1,introspect/mapdeclaration.js:1,introspect/relationshipdeclaration.js:1	false	concerto_core::introspect::property	P2-04+P4-07	glue	73
src/introspect/property.ts	Property	process	method	58	87	RUST		-	-	-	false	concerto_core::introspect::property	P2-04+P4-07	validation	82
src/introspect/property.ts	Property	validate	method	26	39	RUST		W:modelmanager.js B:introspect/mapdeclaration.js,introspect/stringvalidator.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::property	P2-04+P4-07	validation	147
src/introspect/property.ts	Property	getName	method	3	1.5	RUST		W:introspect/illegalmodelexception.js,modelmanager.js,modelutil.js,serializer/resourcevalidator.js B:introspect/classdeclaration.js,modelmanager.js,introspect/modelfile.js,+3	-	n=22 introspect/classdeclaration.js:10,modelmanager.js:4,introspect/modelfile.js:3,+5files	false	concerto_core::introspect::property	P2-04+P4-07	glue	178
src/introspect/property.ts	Property	getType	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/relationshipdeclaration.js,introspect/scalars.js,modelutil.js,+1 B:introspect/property.js,serializer/resourcevalidator.js,introspect/classdeclaration.js,+23	-	n=331 serializer/jsonpopulator.js:65,serializer/jsongenerator.js:33,serializer/resourcevalidator.js:29,+29files	false	concerto_core::introspect::property	P2-04+P4-07	glue	186
src/introspect/property.ts	Property	isOptional	method	3	1.5	RUST		-	-	n=2 models/farm2fork.js:1,models/test.js:1	false	concerto_core::introspect::property	P2-04+P4-07	glue	194
src/introspect/property.ts	Property	getFullyQualifiedTypeName	method	21	21	RUST		W:introspect/field.js,modelutil.js,serializer/jsonpopulator.js B:introspect/property.js,introspect/property_ex.js,introspect/modelfile.js	-	n=6 introspect/property_ex.js:3,introspect/modelfile.js:2,introspect/property.js:1	false	concerto_core::introspect::property	P2-04+P4-07	logic	202
src/introspect/property.ts	Property	getFullyQualifiedName	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/numbervalidator.js,introspect/stringvalidator.js,introspect/validator.js B:introspect/property.js,modelmanager.js,introspect/modelfile.js,+6	-	n=30 modelmanager.js:9,introspect/modelfile.js:6,introspect/classdeclaration.js:5,+7files	false	concerto_core::introspect::property	P2-04+P4-07	glue	228
src/introspect/property.ts	Property	getNamespace	method	3	1.5	RUST		W:modelmanager.js,serializer/jsonpopulator.js B:modelmanager.js,model/relationship.js,introspect/mapdeclaration.js,+3	-	n=18 model/relationship.js:5,modelmanager.js:5,models/test.js:3,+5files	false	concerto_core::introspect::property	P2-04+P4-07	glue	236
src/introspect/property.ts	Property	isArray	method	3	1.5	RUST		B:introspect/scalars.js	-	n=5 introspect/scalars.js:2,models/animaltracking.js:1,models/farm2fork.js:1,+1files	false	concerto_core::introspect::property	P2-04+P4-07	glue	244
src/introspect/property.ts	Property	getSizeValidator	method	3	1.5	RUST		B:introspect/property.js	-	n=5 introspect/property.js:5	false	concerto_core::introspect::property	P2-04+P4-07	glue	252
src/introspect/property.ts	Property	isTypeEnum	method	9	9	RUST		-	-	-	false	concerto_core::introspect::property	P2-04+P4-07	logic	261
src/introspect/property.ts	Property	isPrimitive	method	3	1.5	RUST		W:serializer/jsonpopulator.js,serializer/resourcevalidator.js	-	-	false	concerto_core::introspect::property	P2-04+P4-07	glue	275
